education,gender,nuts1,parameter_set,vote_intention,predicted_probability
no_qualifications,male,UKF,1,plaid,0.00373397172795917
no_qualifications,male,UKG,1,plaid,0.0036987846792036
no_qualifications,male,UKH,1,plaid,4.56208051101055e-05
no_qualifications,male,UKI,1,plaid,0.00493680856661085
no_qualifications,male,UKJ,1,plaid,0.00290786080624077
no_qualifications,male,UKK,1,plaid,2.09065008078319e-06
no_qualifications,male,UKL,1,plaid,0.273297170708887
no_qualifications,male,UKM,1,plaid,0.00302471700984299
no_qualifications,female,UKC,1,plaid,0.00244480670139592
no_qualifications,female,UKD,1,plaid,2.94716966209827e-05
no_qualifications,female,UKE,1,plaid,0.00367880379887655
no_qualifications,female,UKF,1,plaid,0.00380492675252624
no_qualifications,female,UKG,1,plaid,0.00371709546717034
no_qualifications,female,UKH,1,plaid,4.67642393482121e-05
no_qualifications,female,UKI,1,plaid,0.00481345737581682
no_qualifications,female,UKJ,1,plaid,0.00299570261640959
no_qualifications,female,UKK,1,plaid,2.14663517848473e-06
no_qualifications,female,UKL,1,plaid,0.269248180508073
no_qualifications,female,UKM,1,plaid,0.00305556321807935
level_one,male,UKC,1,plaid,0.000600844457982348
level_one,male,UKD,1,plaid,7.21286134385439e-06
level_one,male,UKE,1,plaid,0.000907544999408141
level_one,male,UKF,1,plaid,0.000922417597965052
level_one,male,UKG,1,plaid,0.000921255769594838
level_one,male,UKH,1,plaid,1.12986730141601e-05
level_one,male,UKI,1,plaid,0.0012431530597746
level_one,male,UKJ,1,plaid,0.000733841462794627
level_one,male,UKK,1,plaid,5.3708076868349e-07
level_one,male,UKL,1,plaid,0.108318421787483
level_one,male,UKM,1,plaid,0.000747269741982195
level_one,female,UKC,1,plaid,0.00059351482730431
level_one,female,UKD,1,plaid,7.17947685761206e-06
level_one,female,UKE,1,plaid,0.000908197410018646
level_one,female,UKF,1,plaid,0.000936742557617747
level_one,female,UKG,1,plaid,0.000924200171573155
level_one,female,UKH,1,plaid,1.15350646691296e-05
level_one,female,UKI,1,plaid,0.00120781593509466
level_one,female,UKJ,1,plaid,0.000752287639533103
level_one,female,UKK,1,plaid,5.47249172439034e-07
level_one,female,UKL,1,plaid,0.106989624603126
level_one,female,UKM,1,plaid,0.00075304821564562
level_two,male,UKC,1,plaid,0.000581953523036547
level_two,male,UKD,1,plaid,6.95751257736318e-06
level_two,male,UKE,1,plaid,0.000874544940049542
level_two,male,UKF,1,plaid,0.000889467570243963
level_two,male,UKG,1,plaid,0.000885461356406682
level_two,male,UKH,1,plaid,1.08992177481146e-05
level_two,male,UKI,1,plaid,0.00117130357331573
level_two,male,UKJ,1,plaid,0.000700253658636826
level_two,male,UKK,1,plaid,5.03462372677374e-07
level_two,male,UKL,1,plaid,0.104161797048287
level_two,male,UKM,1,plaid,0.000719305985787277
level_two,female,UKC,1,plaid,0.00057713289069839
level_two,female,UKD,1,plaid,6.94599316003088e-06
level_two,female,UKE,1,plaid,0.000876434944025361
level_two,female,UKF,1,plaid,0.000900035161984109
level_two,female,UKG,1,plaid,0.000887622515712697
level_two,female,UKH,1,plaid,1.10888713472456e-05
level_two,female,UKI,1,plaid,0.00114397781840654
level_two,female,UKJ,1,plaid,0.000714783387977311
level_two,female,UKK,1,plaid,5.11444841492574e-07
level_two,female,UKL,1,plaid,0.102774255952424
level_two,female,UKM,1,plaid,0.000722944344839985
level_three,male,UKC,1,plaid,0.000928009325090752
level_three,male,UKD,1,plaid,1.09482513417062e-05
level_three,male,UKE,1,plaid,0.00136742373078982
level_three,male,UKF,1,plaid,0.0013726521214572
level_three,male,UKG,1,plaid,0.00138466519979582
level_three,male,UKH,1,plaid,1.65505490319329e-05
level_three,male,UKI,1,plaid,0.00176328021252655
level_three,male,UKJ,1,plaid,0.00104755536938387
level_three,male,UKK,1,plaid,7.27096360797241e-07
level_three,male,UKL,1,plaid,0.149253877676473
level_three,male,UKM,1,plaid,0.00112640835987527
level_three,female,UKC,1,plaid,0.000915657885408318
level_three,female,UKD,1,plaid,1.0915679323427e-05
level_three,female,UKE,1,plaid,0.00136994838392115
level_three,female,UKF,1,plaid,0.00139908025140866
level_three,female,UKG,1,plaid,0.00139305519355366
level_three,female,UKH,1,plaid,1.69988811141723e-05
level_three,female,UKI,1,plaid,0.00172894632887608
level_three,female,UKJ,1,plaid,0.00108118372929602
level_three,female,UKK,1,plaid,7.47818960770856e-07
level_three,female,UKL,1,plaid,0.147410276991117
level_three,female,UKM,1,plaid,0.0011359592938282
level_four,male,UKC,1,plaid,0.000693324577878412
level_four,male,UKD,1,plaid,8.21423005642925e-06
level_four,male,UKE,1,plaid,0.00103926160552887
level_four,male,UKF,1,plaid,0.00102839628055191
level_four,male,UKG,1,plaid,0.00106516236772563
level_four,male,UKH,1,plaid,1.24610174989766e-05
level_four,male,UKI,1,plaid,0.00131263497365626
level_four,male,UKJ,1,plaid,0.000790375257289864
level_four,male,UKK,1,plaid,5.41143404662983e-07
level_four,male,UKL,1,plaid,0.120530633603772
level_four,male,UKM,1,plaid,0.000855826568531818
level_four,female,UKC,1,plaid,0.000693795068381217
level_four,female,UKD,1,plaid,8.28132653014652e-06
level_four,female,UKE,1,plaid,0.00105125712501064
level_four,female,UKF,1,plaid,0.00104613628027529
level_four,female,UKG,1,plaid,0.00107781288592824
level_four,female,UKH,1,plaid,1.27644247030285e-05
level_four,female,UKI,1,plaid,0.00130083357472742
level_four,female,UKJ,1,plaid,0.000812816252828904
level_four,female,UKK,1,plaid,5.54985634005617e-07
level_four,female,UKL,1,plaid,0.11951444165024
level_four,female,UKM,1,plaid,0.000861955147917081
no_qualifications,male,UKC,1,snp,3.53000354189707e-05
no_qualifications,male,UKD,1,snp,8.11316240349721e-08
no_qualifications,male,UKE,1,snp,0.000446282081658878
no_qualifications,male,UKF,1,snp,0.000200711841743046
no_qualifications,male,UKG,1,snp,6.1607449364134e-07
no_qualifications,male,UKH,1,snp,0.0032413688642426
no_qualifications,male,UKI,1,snp,0.000584427923457781
no_qualifications,male,UKJ,1,snp,0.000283898993136374
no_qualifications,male,UKK,1,snp,0.00161547916896797
no_qualifications,male,UKL,1,snp,2.55384859951498e-07
no_qualifications,male,UKM,1,snp,0.468065784856907
no_qualifications,female,UKC,1,snp,3.04096693699463e-05
no_qualifications,female,UKD,1,snp,7.05054058674865e-08
no_qualifications,female,UKE,1,snp,0.000390409590294895
no_qualifications,female,UKF,1,snp,0.000178750200940278
no_qualifications,female,UKG,1,snp,5.41092105777588e-07
no_qualifications,female,UKH,1,snp,0.00290433924506871
no_qualifications,female,UKI,1,snp,0.000498040568077129
no_qualifications,female,UKJ,1,snp,0.000255609142350834
no_qualifications,female,UKK,1,snp,0.00144965117393061
no_qualifications,female,UKL,1,snp,2.22580025197097e-07
no_qualifications,female,UKM,1,snp,0.433198348233712
level_one,male,UKC,1,snp,3.43330325257461e-05
level_one,male,UKD,1,snp,7.94131142923911e-08
level_one,male,UKE,1,snp,0.000441903825932487
level_one,male,UKF,1,snp,0.000198871701761013
level_one,male,UKG,1,snp,6.15380518652438e-07
level_one,male,UKH,1,snp,0.00322875352038111
level_one,male,UKI,1,snp,0.000589956504864086
level_one,male,UKJ,1,snp,0.000287546390606619
level_one,male,UKK,1,snp,0.00166911864011184
level_one,male,UKL,1,snp,3.08621390073876e-07
level_one,male,UKM,1,snp,0.471763272821526
level_one,female,UKC,1,snp,2.96362472734992e-05
level_one,female,UKD,1,snp,6.90730351187025e-08
level_one,female,UKE,1,snp,0.000386459656363063
level_one,female,UKF,1,snp,0.000176489298244331
level_one,female,UKG,1,snp,5.39480292026206e-07
level_one,female,UKH,1,snp,0.00288131217090999
level_one,female,UKI,1,snp,0.000500914862651503
level_one,female,UKJ,1,snp,0.000257597642077772
level_one,female,UKK,1,snp,0.00148633310252893
level_one,female,UKL,1,snp,2.67422126438644e-07
level_one,female,UKM,1,snp,0.435157656146747
level_two,male,UKC,1,snp,3.45367312886073e-05
level_two,male,UKD,1,snp,7.95569762965065e-08
level_two,male,UKE,1,snp,0.0004422594544479
level_two,male,UKF,1,snp,0.000199166754690278
level_two,male,UKG,1,snp,6.14298113696762e-07
level_two,male,UKH,1,snp,0.00323416714910436
level_two,male,UKI,1,snp,0.000577298024667637
level_two,male,UKJ,1,snp,0.00028497001757549
level_two,male,UKK,1,snp,0.00162488389500428
level_two,male,UKL,1,snp,3.0875012375021e-07
level_two,male,UKM,1,snp,0.459000855610338
level_two,female,UKC,1,snp,2.99302616423495e-05
level_two,female,UKD,1,snp,6.94048336392796e-08
level_two,female,UKE,1,snp,0.000387329209955148
level_two,female,UKF,1,snp,0.000176116308149642
level_two,female,UKG,1,snp,5.38126214828709e-07
level_two,female,UKH,1,snp,0.00287623693345686
level_two,female,UKI,1,snp,0.000492739479264322
level_two,female,UKJ,1,snp,0.000254197500737073
level_two,female,UKK,1,snp,0.00144258191819274
level_two,female,UKL,1,snp,2.67264067553683e-07
level_two,female,UKM,1,snp,0.422818311927027
level_three,male,UKC,1,snp,3.4585858110268e-05
level_three,male,UKD,1,snp,7.85958614095815e-08
level_three,male,UKE,1,snp,0.000434353674701612
level_three,male,UKF,1,snp,0.000193050870614961
level_three,male,UKG,1,snp,6.03368754341455e-07
level_three,male,UKH,1,snp,0.00308383955291657
level_three,male,UKI,1,snp,0.000545912155916466
level_three,male,UKJ,1,snp,0.000267733527810223
level_three,male,UKK,1,snp,0.00147335890461123
level_three,male,UKL,1,snp,2.92198435335936e-07
level_three,male,UKM,1,snp,0.463964277783421
level_three,female,UKC,1,snp,2.98212564781495e-05
level_three,female,UKD,1,snp,6.84757578146089e-08
level_three,female,UKE,1,snp,0.00038029194768859
level_three,female,UKF,1,snp,0.000171954788658419
level_three,female,UKG,1,snp,5.30469444994639e-07
level_three,female,UKH,1,snp,0.00276861507666418
level_three,female,UKI,1,snp,0.000467799679306012
level_three,female,UKJ,1,snp,0.000241481260741466
level_three,female,UKK,1,snp,0.00132433075823934
level_three,female,UKL,1,snp,2.53619878291088e-07
level_three,female,UKM,1,snp,0.428283142601349
level_four,male,UKC,1,snp,3.33103423514518e-05
level_four,male,UKD,1,snp,7.60324709326309e-08
level_four,male,UKE,1,snp,0.000425507242442812
level_four,male,UKF,1,snp,0.000186433141174938
level_four,male,UKG,1,snp,5.98273349416339e-07
level_four,male,UKH,1,snp,0.00299370210170002
level_four,male,UKI,1,snp,0.00052380643082208
level_four,male,UKJ,1,snp,0.000260399358098023
level_four,male,UKK,1,snp,0.00141386156420406
level_four,male,UKL,1,snp,2.94244380633104e-07
level_four,male,UKM,1,snp,0.454248264509073
level_four,female,UKC,1,snp,2.91284250830157e-05
level_four,female,UKD,1,snp,6.69827956966994e-08
level_four,female,UKE,1,snp,0.000376147581142791
level_four,female,UKF,1,snp,0.00016573198312015
level_four,female,UKG,1,snp,5.29024856195155e-07
level_four,female,UKH,1,snp,0.0026805210223765
level_four,female,UKI,1,snp,0.000453648678405226
level_four,female,UKJ,1,snp,0.00023402019224155
level_four,female,UKK,1,snp,0.00126724242840122
level_four,female,UKL,1,snp,2.56122172144184e-07
level_four,female,UKM,1,snp,0.418768743926354
no_qualifications,male,UKC,1,other,0.0703256255666512
no_qualifications,male,UKD,1,other,0.0286162157543104
no_qualifications,male,UKE,1,other,0.0561577436610274
no_qualifications,male,UKF,1,other,0.0361568717953146
no_qualifications,male,UKG,1,other,0.0648871862237523
no_qualifications,male,UKH,1,other,0.0412195175334823
no_qualifications,male,UKI,1,other,0.0238466944211685
no_qualifications,male,UKJ,1,other,0.0326200118710399
no_qualifications,male,UKK,1,other,0.0621869933730068
no_qualifications,male,UKL,1,other,0.016676034274899
no_qualifications,male,UKM,1,other,0.007347714824498
no_qualifications,female,UKC,1,other,0.0523830331386111
no_qualifications,female,UKD,1,other,0.0213243004023504
no_qualifications,female,UKE,1,other,0.0424099566058632
no_qualifications,female,UKF,1,other,0.0276471733266814
no_qualifications,female,UKG,1,other,0.04927509012952
no_qualifications,female,UKH,1,other,0.0317668538289789
no_qualifications,female,UKI,1,other,0.0173932117060788
no_qualifications,female,UKJ,1,other,0.0251945600633496
no_qualifications,female,UKK,1,other,0.0481041885148025
no_qualifications,female,UKL,1,other,0.0124368868998827
no_qualifications,female,UKM,1,other,0.00553641978478674
level_one,male,UKC,1,other,0.0652426083086892
level_one,male,UKD,1,other,0.0266369246841843
level_one,male,UKE,1,other,0.0530099583974124
level_one,male,UKF,1,other,0.0340849787389126
level_one,male,UKG,1,other,0.0618224958042622
level_one,male,UKH,1,other,0.0390895218284708
level_one,male,UKI,1,other,0.0228765818693504
level_one,male,UKJ,1,other,0.0314241461513461
level_one,male,UKK,1,other,0.0612192432327382
level_one,male,UKL,1,other,0.019149820079033
level_one,male,UKM,1,other,0.00691370126720678
level_one,female,UKC,1,other,0.0486383316433402
level_one,female,UKD,1,other,0.0198565004550823
level_one,female,UKE,1,other,0.0399786157910656
level_one,female,UKF,1,other,0.0259550992992563
level_one,female,UKG,1,other,0.046806429019748
level_one,female,UKH,1,other,0.0299799560931227
level_one,female,UKI,1,other,0.0166183743563564
level_one,female,UKJ,1,other,0.0241359777788111
level_one,female,UKK,1,other,0.046949445140714
level_one,female,UKL,1,other,0.0141940940144853
level_one,female,UKM,1,other,0.00519542633758893
level_two,male,UKC,1,other,0.0606440477311803
level_two,male,UKD,1,other,0.0246366720049886
level_two,male,UKE,1,other,0.0490156228138534
level_two,male,UKF,1,other,0.0315196833489477
level_two,male,UKG,1,other,0.0570253360043878
level_two,male,UKH,1,other,0.0361685711155565
level_two,male,UKI,1,other,0.0206639144588086
level_two,male,UKJ,1,other,0.028753629857333
level_two,male,UKK,1,other,0.0550567422252111
level_two,male,UKL,1,other,0.0176833245335574
level_two,male,UKM,1,other,0.00637810022011267
level_two,female,UKC,1,other,0.0453742327995099
level_two,female,UKD,1,other,0.0184175019870127
level_two,female,UKE,1,other,0.0370084274390982
level_two,female,UKF,1,other,0.023911161812427
level_two,female,UKG,1,other,0.0431276492512649
level_two,female,UKH,1,other,0.0276378176498768
level_two,female,UKI,1,other,0.0150881227775971
level_two,female,UKJ,1,other,0.0219868129212393
level_two,female,UKK,1,other,0.0420845002935845
level_two,female,UKL,1,other,0.0130925569778108
level_two,female,UKM,1,other,0.00478002123283403
level_three,male,UKC,1,other,0.0699976263843178
level_three,male,UKD,1,other,0.0281422854568428
level_three,male,UKE,1,other,0.0555170040589615
level_three,male,UKF,1,other,0.0353079813032794
level_three,male,UKG,1,other,0.0645586340769006
level_three,male,UKH,1,other,0.0398179790216853
level_three,male,UKI,1,other,0.0226090412634911
level_three,male,UKJ,1,other,0.0312300841014743
level_three,male,UKK,1,other,0.0576004093689143
level_three,male,UKL,1,other,0.0193658050201351
level_three,male,UKM,1,other,0.00726633470334674
level_three,female,UKC,1,other,0.0521713948264977
level_three,female,UKD,1,other,0.0210219525246773
level_three,female,UKE,1,other,0.0419508213218489
level_three,female,UKF,1,other,0.0269983820949342
level_three,female,UKG,1,other,0.0490618398362049
level_three,female,UKH,1,other,0.0307415960880389
level_three,female,UKI,1,other,0.0165805466021028
level_three,female,UKJ,1,other,0.0241605578203049
level_three,female,UKK,1,other,0.0446210699442735
level_three,female,UKL,1,other,0.0143824189468007
level_three,female,UKM,1,other,0.00546516239159599
level_four,male,UKC,1,other,0.0671784060858352
level_four,male,UKD,1,other,0.0271254771540368
level_four,male,UKE,1,other,0.054193427733046
level_four,male,UKF,1,other,0.0339742816605582
level_four,male,UKG,1,other,0.0637876877408657
level_four,male,UKH,1,other,0.038515424574857
level_four,male,UKI,1,other,0.0216141688204472
level_four,male,UKJ,1,other,0.0302643584401498
level_four,male,UKK,1,other,0.0550774207241606
level_four,male,UKL,1,other,0.0194299905204797
level_four,male,UKM,1,other,0.0070902146815924
level_four,female,UKC,1,other,0.0507774865763704
level_four,female,UKD,1,other,0.0204884851243184
level_four,female,UKE,1,other,0.0413449429203667
level_four,female,UKF,1,other,0.0259266266465669
level_four,female,UKG,1,other,0.0487536455818077
level_four,female,UKH,1,other,0.0296557776619856
level_four,female,UKI,1,other,0.0160199420642662
level_four,female,UKJ,1,other,0.0233286310781107
level_four,female,UKK,1,other,0.0425439807631808
level_four,female,UKL,1,other,0.0144709462571009
level_four,female,UKM,1,other,0.00532564553604228
no_qualifications,male,UKC,2,conservative,0.325491074504225
no_qualifications,male,UKD,2,conservative,0.31844666562889
no_qualifications,male,UKE,2,conservative,0.418885632688293
no_qualifications,male,UKF,2,conservative,0.450264781383702
no_qualifications,male,UKG,2,conservative,0.365240118794236
no_qualifications,male,UKH,2,conservative,0.559338609624363
no_qualifications,male,UKI,2,conservative,0.274256100673256
no_qualifications,male,UKJ,2,conservative,0.510048264406475
no_qualifications,male,UKK,2,conservative,0.338040403517011
no_qualifications,male,UKL,2,conservative,0.349699363302297
no_qualifications,male,UKM,2,conservative,0.21207081934368
no_qualifications,female,UKC,2,conservative,0.233150530207437
no_qualifications,female,UKD,2,conservative,0.224526957111673
